Filename,Date,Time,Img
pondeli_01_kontrola01_dmso_mys01_bricho_00h_2020-09-07_09-25-49-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,09:26:47,Frgrnd
pondeli_01_kontrola01_dmso_mys01_l_bok_00h_2020-09-07_09-28-00-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,09:29:00,Frgrnd
pondeli_01_kontrola01_dmso_mys01_p_bok_00h_2020-09-07_09-23-16-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,09:24:40,Frgrnd
pondeli_01_kontrola01_dmso_mys02_bricho_00h_2020-09-07_09-55-26-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,09:56:50,Frgrnd
pondeli_01_kontrola01_dmso_mys02_l_bok_00h_2020-09-07_10-00-32-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,10:01:30,Frgrnd
pondeli_01_kontrola01_dmso_mys02_p_bok_00h_2020-09-07_09-58-06-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,09:59:04,Frgrnd
pondeli_01_kontrola01_dmso_mys03_bricho_00h_2020-09-07_10-17-22-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,10:18:21,Frgrnd
pondeli_01_kontrola01_dmso_mys03_bricho_00h_2020-09-07_10-19-09-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,10:20:08,Frgrnd
pondeli_01_kontrola01_dmso_mys03_l_bok_00h_2020-09-07_10-24-16-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,10:25:15,Frgrnd
pondeli_01_kontrola01_dmso_mys03_p_bok_00h_2020-09-07_10-21-36-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,10:22:34,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_bricho_d150_2021-02-09_13-42-12-MWL-Ex(750)-Em(830)_Frgrnd,02/09/2021,13:44:07,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_bricho_d245_2021-05-12_13-21-32-MWL-Ex(750)-Em(830)_Frgrnd,05/12/2021,13:23:00,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_l_bok_d150_2021-02-09_13-51-56-MWL-Ex(750)-Em(830)_Frgrnd,02/09/2021,13:53:25,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_l_bok_d245_2021-05-12_13-27-34-MWL-Ex(750)-Em(830)_Frgrnd,05/12/2021,13:29:03,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_p_bok_05h_2020-09-07_19-56-48-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,19:58:17,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_p_bok_48h_2020-09-09_15-53-06-MWL-Ex(750)-Em(830)_Frgrnd,09/09/2020,15:54:34,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_p_bok_72h_2020-09-10_09-58-42-MWL-Ex(750)-Em(830)_Frgrnd,09/10/2020,10:00:11,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_p_bok_d120_2021-01-14_12-58-18-MWL-Ex(750)-Em(830)_Frgrnd,01/14/2021,13:00:13,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_p_bok_d150_2021-02-09_13-47-01-MWL-Ex(750)-Em(830)_Frgrnd,02/09/2021,13:48:29,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_p_bok_d15_2020-09-22_09-03-12-MWL-Ex(750)-Em(830)_Frgrnd,09/22/2020,09:05:06,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_p_bok_d180_2021-03-11_13-59-32-MWL-Ex(750)-Em(830)_Frgrnd,03/11/2021,14:00:45,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_p_bok_d245_2021-05-12_13-24-47-MWL-Ex(750)-Em(830)_Frgrnd,05/12/2021,13:26:15,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_p_bok_d28_2020-10-05_11-27-01-MWL-Ex(750)-Em(830)_Frgrnd,10/05/2020,11:28:56,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_p_bok_d57_2020-11-05_09-36-37-MWL-Ex(750)-Em(830)_Frgrnd,11/05/2020,09:38:05,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_p_bok_d70_2020-11-16_20-22-04-MWL-Ex(750)-Em(830)_Frgrnd,11/16/2020,20:23:32,Frgrnd
pondeli_01_kontrola01_dmso_vsechny_p_bok_d85_2020-12-01_12-23-22-MWL-Ex(750)-Em(830)_Frgrnd,12/01/2020,12:25:16,Frgrnd
pondeli_02_i1_polymer_mys01_bricho_00h_2020-09-07_11-00-55-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,11:02:24,Frgrnd
pondeli_02_i1_polymer_mys01_bricho_05h_2020-09-07_15-54-48-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,15:56:07,Frgrnd
pondeli_02_i1_polymer_mys01_bricho_24h_2020-09-08_10-57-54-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,10:59:22,Frgrnd
pondeli_02_i1_polymer_mys01_l_bok_00h_2020-09-07_11-03-56-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,11:05:25,Frgrnd
pondeli_02_i1_polymer_mys01_l_bok_05h_2020-09-07_15-57-38-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,15:58:58,Frgrnd
pondeli_02_i1_polymer_mys01_l_bok_24h_2020-09-08_11-01-06-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,11:02:35,Frgrnd
pondeli_02_i1_polymer_mys01_p_bok_00h_2020-09-07_11-07-26-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,11:08:55,Frgrnd
pondeli_02_i1_polymer_mys01_p_bok_00h_2020-09-07_11-12-41-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,11:14:09,Frgrnd
pondeli_02_i1_polymer_mys01_p_bok_05h_2020-09-07_15-49-13-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,15:50:33,Frgrnd
pondeli_02_i1_polymer_mys01_p_bok_05h_2020-09-07_15-51-59-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,15:53:19,Frgrnd
pondeli_02_i1_polymer_mys01_p_bok_24h_2020-09-08_11-04-36-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,11:06:04,Frgrnd
pondeli_02_i1_polymer_mys01_p_bok_24h_2020-09-08_11-07-39-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,11:09:08,Frgrnd
pondeli_02_i1_polymer_mys02_bricho_00h_2020-09-07_11-30-48-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,11:32:02,Frgrnd
pondeli_02_i1_polymer_mys02_bricho_05h_2020-09-07_16-41-49-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,16:43:09,Frgrnd
pondeli_02_i1_polymer_mys02_bricho_24h_2020-09-08_11-38-30-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,11:39:59,Frgrnd
pondeli_02_i1_polymer_mys02_l_bok_00h_2020-09-07_11-33-19-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,11:34:48,Frgrnd
pondeli_02_i1_polymer_mys02_l_bok_05h_2020-09-07_16-44-19-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,16:45:38,Frgrnd
pondeli_02_i1_polymer_mys02_l_bok_24h_2020-09-08_11-41-34-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,11:43:02,Frgrnd
pondeli_02_i1_polymer_mys02_p_bok_00h_2020-09-07_11-37-38-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,11:39:06,Frgrnd
pondeli_02_i1_polymer_mys02_p_bok_00h_2020-09-07_11-40-30-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,11:41:59,Frgrnd
pondeli_02_i1_polymer_mys02_p_bok_05h_2020-09-07_16-30-16-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,16:32:10,Frgrnd
pondeli_02_i1_polymer_mys02_p_bok_05h_2020-09-07_16-39-06-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,16:40:25,Frgrnd
pondeli_02_i1_polymer_mys02_p_bok_24h_2020-09-08_11-46-33-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,11:48:01,Frgrnd
pondeli_02_i1_polymer_mys02_p_bok_24h_2020-09-08_11-50-04-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,11:51:32,Frgrnd
pondeli_02_i1_polymer_mys03_bricho_00h_2020-09-07_11-56-38-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,11:57:58,Frgrnd
pondeli_02_i1_polymer_mys03_bricho_05h_2020-09-07_17-10-25-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,17:11:44,Frgrnd
pondeli_02_i1_polymer_mys03_bricho_24h_2020-09-08_12-18-23-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,12:19:47,Frgrnd
pondeli_02_i1_polymer_mys03_l_bok_00h_2020-09-07_11-59-14-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,12:00:43,Frgrnd
pondeli_02_i1_polymer_mys03_l_bok_05h_2020-09-07_17-12-59-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,17:14:18,Frgrnd
pondeli_02_i1_polymer_mys03_l_bok_24h_2020-09-08_12-21-16-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,12:22:44,Frgrnd
pondeli_02_i1_polymer_mys03_p_bok_00h_2020-09-07_12-02-14-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,12:03:43,Frgrnd
pondeli_02_i1_polymer_mys03_p_bok_00h_2020-09-07_12-05-21-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,12:06:49,Frgrnd
pondeli_02_i1_polymer_mys03_p_bok_05h_2020-09-07_17-04-23-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,17:05:42,Frgrnd
pondeli_02_i1_polymer_mys03_p_bok_05h_2020-09-07_17-07-02-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,17:08:21,Frgrnd
pondeli_02_i1_polymer_mys03_p_bok_24h_2020-09-08_12-27-28-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,12:28:56,Frgrnd
pondeli_02_i1_polymer_mys03_p_bok_24h_2020-09-08_12-30-55-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,12:32:23,Frgrnd
pondeli_02_i1_polymer_vsechny_bricho_48h_2020-09-09_11-24-20-MWL-Ex(750)-Em(830)_Frgrnd,09/09/2020,11:25:49,Frgrnd
pondeli_02_i1_polymer_vsechny_bricho_72h_2020-09-10_11-08-54-MWL-Ex(750)-Em(830)_Frgrnd,09/10/2020,11:10:22,Frgrnd
pondeli_02_i1_polymer_vsechny_bricho_d07_2020-09-14_15-22-59-MWL-Ex(750)-Em(830)_Frgrnd,09/14/2020,15:24:53,Frgrnd
pondeli_02_i1_polymer_vsechny_bricho_d120_2021-01-08_11-14-32-MWL-Ex(750)-Em(830)_Frgrnd,01/08/2021,11:15:59,Frgrnd
pondeli_02_i1_polymer_vsechny_bricho_d150_2021-02-04_09-53-38-MWL-Ex(750)-Em(830)_Frgrnd,02/04/2021,09:55:32,Frgrnd
pondeli_02_i1_polymer_vsechny_bricho_d15_2020-09-22_09-27-35-MWL-Ex(750)-Em(830)_Frgrnd,09/22/2020,09:29:30,Frgrnd
pondeli_02_i1_polymer_vsechny_bricho_d180_2021-03-09_13-07-34-MWL-Ex(750)-Em(830)_Frgrnd,03/09/2021,13:09:28,Frgrnd
pondeli_02_i1_polymer_vsechny_bricho_d245_2021-05-12_13-52-51-MWL-Ex(750)-Em(830)_Frgrnd,05/12/2021,13:54:45,Frgrnd
pondeli_02_i1_polymer_vsechny_bricho_d29_2020-10-06_08-37-08-MWL-Ex(750)-Em(830)_Frgrnd,10/06/2020,08:39:02,Frgrnd
pondeli_02_i1_polymer_vsechny_bricho_d57_2020-11-03_11-08-28-MWL-Ex(750)-Em(830)_Frgrnd,11/03/2020,11:10:22,Frgrnd
pondeli_02_i1_polymer_vsechny_bricho_d70_2020-11-16_14-46-49-MWL-Ex(750)-Em(830)_Frgrnd,11/16/2020,14:48:44,Frgrnd
pondeli_02_i1_polymer_vsechny_bricho_d85_2020-12-02_10-50-01-MWL-Ex(750)-Em(830)_Frgrnd,12/02/2020,10:51:29,Frgrnd
pondeli_02_i1_polymer_vsechny_l_bok_48h_2020-09-09_11-27-21-MWL-Ex(750)-Em(830)_Frgrnd,09/09/2020,11:28:49,Frgrnd
pondeli_02_i1_polymer_vsechny_l_bok_72h_2020-09-10_11-11-53-MWL-Ex(750)-Em(830)_Frgrnd,09/10/2020,11:13:21,Frgrnd
pondeli_02_i1_polymer_vsechny_l_bok_d07_2020-09-14_15-27-03-MWL-Ex(750)-Em(830)_Frgrnd,09/14/2020,15:28:33,Frgrnd
pondeli_02_i1_polymer_vsechny_l_bok_d120_2021-01-08_11-21-35-MWL-Ex(750)-Em(830)_Frgrnd,01/08/2021,11:23:02,Frgrnd
pondeli_02_i1_polymer_vsechny_l_bok_d150_2021-02-04_09-58-35-MWL-Ex(750)-Em(830)_Frgrnd,02/04/2021,10:00:03,Frgrnd
pondeli_02_i1_polymer_vsechny_l_bok_d15_2020-09-22_09-31-24-MWL-Ex(750)-Em(830)_Frgrnd,09/22/2020,09:32:53,Frgrnd
pondeli_02_i1_polymer_vsechny_l_bok_d180_2021-03-09_13-11-36-MWL-Ex(750)-Em(830)_Frgrnd,03/09/2021,13:13:05,Frgrnd
pondeli_02_i1_polymer_vsechny_l_bok_d245_2021-05-12_13-56-47-MWL-Ex(750)-Em(830)_Frgrnd,05/12/2021,13:58:15,Frgrnd
pondeli_02_i1_polymer_vsechny_l_bok_d29_2020-10-06_08-40-45-MWL-Ex(750)-Em(830)_Frgrnd,10/06/2020,08:42:13,Frgrnd
pondeli_02_i1_polymer_vsechny_l_bok_d57_2020-11-03_11-11-59-MWL-Ex(750)-Em(830)_Frgrnd,11/03/2020,11:13:28,Frgrnd
pondeli_02_i1_polymer_vsechny_l_bok_d70_2020-11-16_14-51-04-MWL-Ex(750)-Em(830)_Frgrnd,11/16/2020,14:52:35,Frgrnd
pondeli_02_i1_polymer_vsechny_l_bok_d85_2020-12-02_10-54-56-MWL-Ex(750)-Em(830)_Frgrnd,12/02/2020,10:56:25,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_48h_2020-09-09_11-16-32-MWL-Ex(750)-Em(830)_Frgrnd,09/09/2020,11:17:46,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_48h_2020-09-09_11-19-59-MWL-Ex(750)-Em(830)_Frgrnd,09/09/2020,11:21:28,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_72h_2020-09-10_11-15-02-MWL-Ex(750)-Em(830)_Frgrnd,09/10/2020,11:16:31,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_72h_2020-09-10_11-18-05-MWL-Ex(750)-Em(830)_Frgrnd,09/10/2020,11:19:34,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d07_2020-09-14_15-32-06-MWL-Ex(750)-Em(830)_Frgrnd,09/14/2020,15:33:35,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d07_2020-09-14_15-35-25-MWL-Ex(750)-Em(830)_Frgrnd,09/14/2020,15:36:54,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d120_2021-01-08_11-30-14-MWL-Ex(750)-Em(830)_Frgrnd,01/08/2021,11:31:42,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d120_2021-01-08_11-34-01-MWL-Ex(750)-Em(830)_Frgrnd,01/08/2021,11:35:28,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d120_2021-01-08_15-10-16-MWL-Ex(750)-Em(830)_Frgrnd,01/08/2021,15:11:43,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d120_2021-01-08_15-13-11-MWL-Ex(750)-Em(830)_Frgrnd,01/08/2021,15:14:38,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d150_2021-02-04_10-01-47-MWL-Ex(750)-Em(830)_Frgrnd,02/04/2021,10:03:16,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d15_2020-09-22_10-23-10-MWL-Ex(750)-Em(830)_Frgrnd,09/22/2020,10:24:23,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d15_2020-09-22_10-25-54-MWL-Ex(750)-Em(830)_Frgrnd,09/22/2020,10:27:22,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d180_2021-03-09_13-14-57-MWL-Ex(750)-Em(830)_Frgrnd,03/09/2021,13:16:25,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d180_2021-03-09_13-18-11-MWL-Ex(750)-Em(830)_Frgrnd,03/09/2021,13:19:40,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d245_2021-05-12_13-59-43-MWL-Ex(750)-Em(830)_Frgrnd,05/12/2021,14:01:12,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d245_2021-05-12_14-02-53-MWL-Ex(750)-Em(830)_Frgrnd,05/12/2021,14:04:21,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d29_2020-10-06_08-46-06-MWL-Ex(750)-Em(830)_Frgrnd,10/06/2020,08:47:34,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d29_2020-10-06_08-49-41-MWL-Ex(750)-Em(830)_Frgrnd,10/06/2020,08:51:09,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d57_2020-11-03_11-15-02-MWL-Ex(750)-Em(830)_Frgrnd,11/03/2020,11:16:30,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d57_2020-11-03_11-18-49-MWL-Ex(750)-Em(830)_Frgrnd,11/03/2020,11:20:18,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d70_2020-11-16_14-54-53-MWL-Ex(750)-Em(830)_Frgrnd,11/16/2020,14:56:22,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d70_2020-11-16_14-59-39-MWL-Ex(750)-Em(830)_Frgrnd,11/16/2020,15:01:07,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d85_2020-12-02_10-58-14-MWL-Ex(750)-Em(830)_Frgrnd,12/02/2020,10:59:42,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d85_2020-12-02_11-01-29-MWL-Ex(750)-Em(830)_Frgrnd,12/02/2020,11:02:57,Frgrnd
pondeli_02_i1_polymer_vsechny_p_bok_d85_2020-12-02_11-05-46-MWL-Ex(750)-Em(830)_Frgrnd,12/02/2020,11:07:14,Frgrnd
pondeli_03_f2_polymer_mys01_bricho_00h_2020-09-07_12-13-28-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,12:14:56,Frgrnd
pondeli_03_f2_polymer_mys01_bricho_05h_2020-09-07_17-33-35-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,17:34:54,Frgrnd
pondeli_03_f2_polymer_mys01_l_bok_00h_2020-09-07_12-16-24-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,12:17:53,Frgrnd
pondeli_03_f2_polymer_mys01_l_bok_05h_2020-09-07_17-36-27-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,17:37:47,Frgrnd
pondeli_03_f2_polymer_mys01_p_bok_00h_2020-09-07_12-19-26-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,12:20:54,Frgrnd
pondeli_03_f2_polymer_mys01_p_bok_00h_2020-09-07_12-22-06-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,12:23:35,Frgrnd
pondeli_03_f2_polymer_mys01_p_bok_05h_2020-09-07_17-27-41-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,17:29:36,Frgrnd
pondeli_03_f2_polymer_mys01_p_bok_05h_2020-09-07_17-30-42-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,17:32:02,Frgrnd
pondeli_03_f2_polymer_mys02_bricho_00h_2020-09-07_12-42-27-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,12:43:40,Frgrnd
pondeli_03_f2_polymer_mys02_bricho_05h_2020-09-07_17-52-20-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,17:53:40,Frgrnd
pondeli_03_f2_polymer_mys02_l_bok_00h_2020-09-07_12-45-06-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,12:46:27,Frgrnd
pondeli_03_f2_polymer_mys02_l_bok_05h_2020-09-07_17-55-47-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,17:57:07,Frgrnd
pondeli_03_f2_polymer_mys02_p_bok_00h_2020-09-07_12-47-42-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,12:49:01,Frgrnd
pondeli_03_f2_polymer_mys02_p_bok_00h_2020-09-07_12-50-16-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,12:51:35,Frgrnd
pondeli_03_f2_polymer_mys02_p_bok_05h_2020-09-07_17-46-23-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,17:47:42,Frgrnd
pondeli_03_f2_polymer_mys02_p_bok_05h_2020-09-07_17-48-56-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,17:50:16,Frgrnd
pondeli_03_f2_polymer_mys03_bricho_00h_2020-09-07_13-15-47-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,13:17:06,Frgrnd
pondeli_03_f2_polymer_mys03_bricho_05h_2020-09-07_18-27-33-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,18:29:01,Frgrnd
pondeli_03_f2_polymer_mys03_l_bok_00h_2020-09-07_13-18-13-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,13:19:33,Frgrnd
pondeli_03_f2_polymer_mys03_l_bok_05h_2020-09-07_18-30-22-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,18:31:50,Frgrnd
pondeli_03_f2_polymer_mys03_p_bok_00h_2020-09-07_13-23-30-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,13:24:50,Frgrnd
pondeli_03_f2_polymer_mys03_p_bok_00h_2020-09-07_13-26-45-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,13:28:05,Frgrnd
pondeli_03_f2_polymer_mys03_p_bok_05h_2020-09-07_18-20-28-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,18:21:57,Frgrnd
pondeli_03_f2_polymer_mys03_p_bok_05h_2020-09-07_18-24-05-MWL-Ex(750)-Em(830)_Frgrnd,09/07/2020,18:25:33,Frgrnd
pondeli_03_f2_polymer_vsechny_bricho_24h_2020-09-08_13-04-26-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,13:05:54,Frgrnd
pondeli_03_f2_polymer_vsechny_bricho_48h_2020-09-09_13-03-42-MWL-Ex(750)-Em(830)_Frgrnd,09/09/2020,13:04:56,Frgrnd
pondeli_03_f2_polymer_vsechny_bricho_72h_2020-09-10_11-23-45-MWL-Ex(750)-Em(830)_Frgrnd,09/10/2020,11:25:13,Frgrnd
pondeli_03_f2_polymer_vsechny_bricho_d07_2020-09-14_15-43-03-MWL-Ex(750)-Em(830)_Frgrnd,09/14/2020,15:44:32,Frgrnd
pondeli_03_f2_polymer_vsechny_bricho_d120_2021-01-08_11-51-59-MWL-Ex(750)-Em(830)_Frgrnd,01/08/2021,11:53:26,Frgrnd
pondeli_03_f2_polymer_vsechny_bricho_d150_2021-02-04_10-12-34-MWL-Ex(750)-Em(830)_Frgrnd,02/04/2021,10:13:58,Frgrnd
pondeli_03_f2_polymer_vsechny_bricho_d15_2020-09-22_10-45-29-MWL-Ex(750)-Em(830)_Frgrnd,09/22/2020,10:47:24,Frgrnd
pondeli_03_f2_polymer_vsechny_bricho_d180_2021-03-09_13-25-48-MWL-Ex(750)-Em(830)_Frgrnd,03/09/2021,13:27:17,Frgrnd
pondeli_03_f2_polymer_vsechny_bricho_d245_2021-05-12_14-09-15-MWL-Ex(750)-Em(830)_Frgrnd,05/12/2021,14:10:29,Frgrnd
pondeli_03_f2_polymer_vsechny_bricho_d29_2020-10-06_09-01-03-MWL-Ex(750)-Em(830)_Frgrnd,10/06/2020,09:02:31,Frgrnd
pondeli_03_f2_polymer_vsechny_bricho_d57_2020-11-03_11-28-52-MWL-Ex(750)-Em(830)_Frgrnd,11/03/2020,11:30:20,Frgrnd
