Filename,Date,Time,Img
utery_08_f1_polymer_mys03_p_bok_05h_2020-09-08_19-28-41-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,19:30:09,Frgrnd
utery_08_f1_polymer_vsechny_bricho_24h_2020-09-09_13-26-52-MWL-Ex(750)-Em(830)_Frgrnd,09/09/2020,13:28:20,Frgrnd
utery_08_f1_polymer_vsechny_bricho_48h_2020-09-10_12-16-20-MWL-Ex(750)-Em(830)_Frgrnd,09/10/2020,12:17:48,Frgrnd
utery_08_f1_polymer_vsechny_bricho_72h_2020-09-11_10-52-23-MWL-Ex(750)-Em(830)_Frgrnd,09/11/2020,10:53:53,Frgrnd
utery_08_f1_polymer_vsechny_bricho_d07_2020-09-15_11-31-18-MWL-Ex(750)-Em(830)_Frgrnd,09/15/2020,11:32:47,Frgrnd
utery_08_f1_polymer_vsechny_bricho_d120_2021-01-08_14-33-14-MWL-Ex(750)-Em(830)_Frgrnd,01/08/2021,14:34:41,Frgrnd
utery_08_f1_polymer_vsechny_bricho_d150_2021-02-05_13-27-28-MWL-Ex(750)-Em(830)_Frgrnd,02/05/2021,13:28:57,Frgrnd
utery_08_f1_polymer_vsechny_bricho_d15_2020-09-23_11-29-29-MWL-Ex(750)-Em(830)_Frgrnd,09/23/2020,11:31:24,Frgrnd
utery_08_f1_polymer_vsechny_bricho_d180_2021-03-11_13-10-51-MWL-Ex(750)-Em(830)_Frgrnd,03/11/2021,13:12:20,Frgrnd
utery_08_f1_polymer_vsechny_bricho_d245_2021-05-13_14-14-34-MWL-Ex(750)-Em(830)_Frgrnd,05/13/2021,14:16:29,Frgrnd
utery_08_f1_polymer_vsechny_bricho_d29_2020-10-07_12-16-52-MWL-Ex(750)-Em(830)_Frgrnd,10/07/2020,12:18:46,Frgrnd
utery_08_f1_polymer_vsechny_bricho_d57_2020-11-03_15-05-55-MWL-Ex(750)-Em(830)_Frgrnd,11/03/2020,15:07:24,Frgrnd
utery_08_f1_polymer_vsechny_bricho_d70_2020-11-17_18-37-05-MWL-Ex(750)-Em(830)_Frgrnd,11/17/2020,18:38:34,Frgrnd
utery_08_f1_polymer_vsechny_bricho_d85_2020-12-03_15-17-24-MWL-Ex(750)-Em(830)_Frgrnd,12/03/2020,15:18:52,Frgrnd
utery_08_f1_polymer_vsechny_l_bok_24h_2020-09-09_13-30-11-MWL-Ex(750)-Em(830)_Frgrnd,09/09/2020,13:31:39,Frgrnd
utery_08_f1_polymer_vsechny_l_bok_48h_2020-09-10_12-20-07-MWL-Ex(750)-Em(830)_Frgrnd,09/10/2020,12:21:35,Frgrnd
utery_08_f1_polymer_vsechny_l_bok_72h_2020-09-11_10-55-38-MWL-Ex(750)-Em(830)_Frgrnd,09/11/2020,10:57:06,Frgrnd
utery_08_f1_polymer_vsechny_l_bok_d07_2020-09-15_11-36-47-MWL-Ex(750)-Em(830)_Frgrnd,09/15/2020,11:38:16,Frgrnd
utery_08_f1_polymer_vsechny_l_bok_d120_2021-01-08_14-30-15-MWL-Ex(750)-Em(830)_Frgrnd,01/08/2021,14:31:42,Frgrnd
utery_08_f1_polymer_vsechny_l_bok_d150_2021-02-05_13-30-51-MWL-Ex(750)-Em(830)_Frgrnd,02/05/2021,13:32:19,Frgrnd
utery_08_f1_polymer_vsechny_l_bok_d15_2020-09-23_11-32-49-MWL-Ex(750)-Em(830)_Frgrnd,09/23/2020,11:34:18,Frgrnd
utery_08_f1_polymer_vsechny_l_bok_d180_2021-03-11_13-20-23-MWL-Ex(750)-Em(830)_Frgrnd,03/11/2021,13:21:52,Frgrnd
utery_08_f1_polymer_vsechny_l_bok_d245_2021-05-13_14-17-50-MWL-Ex(750)-Em(830)_Frgrnd,05/13/2021,14:19:19,Frgrnd
utery_08_f1_polymer_vsechny_l_bok_d29_2020-10-07_12-20-50-MWL-Ex(750)-Em(830)_Frgrnd,10/07/2020,12:22:19,Frgrnd
utery_08_f1_polymer_vsechny_l_bok_d57_2020-11-03_15-10-59-MWL-Ex(750)-Em(830)_Frgrnd,11/03/2020,15:12:29,Frgrnd
utery_08_f1_polymer_vsechny_l_bok_d70_2020-11-17_18-43-47-MWL-Ex(750)-Em(830)_Frgrnd,11/17/2020,18:45:41,Frgrnd
utery_08_f1_polymer_vsechny_l_bok_d85_2020-12-03_15-20-28-MWL-Ex(750)-Em(830)_Frgrnd,12/03/2020,15:21:57,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_24h_2020-09-09_13-33-04-MWL-Ex(750)-Em(830)_Frgrnd,09/09/2020,13:34:32,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_24h_2020-09-09_13-36-41-MWL-Ex(750)-Em(830)_Frgrnd,09/09/2020,13:38:09,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_48h_2020-09-10_12-23-14-MWL-Ex(750)-Em(830)_Frgrnd,09/10/2020,12:24:43,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_48h_2020-09-10_12-26-50-MWL-Ex(750)-Em(830)_Frgrnd,09/10/2020,12:28:19,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_72h_2020-09-11_10-58-48-MWL-Ex(750)-Em(830)_Frgrnd,09/11/2020,11:00:17,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_72h_2020-09-11_11-03-46-MWL-Ex(750)-Em(830)_Frgrnd,09/11/2020,11:05:14,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d07_2020-09-15_11-44-37-MWL-Ex(750)-Em(830)_Frgrnd,09/15/2020,11:46:06,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d07_2020-09-15_11-48-09-MWL-Ex(750)-Em(830)_Frgrnd,09/15/2020,11:49:38,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d120_2021-01-08_14-22-36-MWL-Ex(750)-Em(830)_Frgrnd,01/08/2021,14:24:04,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d120_2021-01-08_14-25-59-MWL-Ex(750)-Em(830)_Frgrnd,01/08/2021,14:27:27,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d150_2021-02-05_13-37-41-MWL-Ex(750)-Em(830)_Frgrnd,02/05/2021,13:39:10,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d150_2021-02-05_13-41-18-MWL-Ex(750)-Em(830)_Frgrnd,02/05/2021,13:42:47,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d15_2020-09-23_11-39-27-MWL-Ex(750)-Em(830)_Frgrnd,09/23/2020,11:40:55,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d15_2020-09-23_11-42-56-MWL-Ex(750)-Em(830)_Frgrnd,09/23/2020,11:44:25,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d180_2021-03-11_13-13-56-MWL-Ex(750)-Em(830)_Frgrnd,03/11/2021,13:15:24,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d180_2021-03-11_13-17-02-MWL-Ex(750)-Em(830)_Frgrnd,03/11/2021,13:18:31,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d245_2021-05-13_14-20-46-MWL-Ex(750)-Em(830)_Frgrnd,05/13/2021,14:22:15,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d245_2021-05-13_14-23-38-MWL-Ex(750)-Em(830)_Frgrnd,05/13/2021,14:25:07,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d29_2020-10-07_12-29-26-MWL-Ex(750)-Em(830)_Frgrnd,10/07/2020,12:30:54,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d29_2020-10-07_12-33-25-MWL-Ex(750)-Em(830)_Frgrnd,10/07/2020,12:34:53,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d57_2020-11-03_15-15-15-MWL-Ex(750)-Em(830)_Frgrnd,11/03/2020,15:16:43,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d57_2020-11-03_15-18-25-MWL-Ex(750)-Em(830)_Frgrnd,11/03/2020,15:19:54,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d70_2020-11-17_18-47-53-MWL-Ex(750)-Em(830)_Frgrnd,11/17/2020,18:49:21,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d70_2020-11-17_18-51-35-MWL-Ex(750)-Em(830)_Frgrnd,11/17/2020,18:53:03,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d85_2020-12-03_15-23-29-MWL-Ex(750)-Em(830)_Frgrnd,12/03/2020,15:24:57,Frgrnd
utery_08_f1_polymer_vsechny_p_bok_d85_2020-12-03_15-26-30-MWL-Ex(750)-Em(830)_Frgrnd,12/03/2020,15:27:59,Frgrnd
utery_09_p1_polymer_mys01_bricho_00h_2020-09-08_14-28-05-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,14:29:33,Frgrnd
utery_09_p1_polymer_mys01_bricho_05h_2020-09-08_19-50-06-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,19:51:35,Frgrnd
utery_09_p1_polymer_mys01_l_bok_00h_2020-09-08_14-31-03-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,14:32:31,Frgrnd
utery_09_p1_polymer_mys01_l_bok_05h_2020-09-08_19-52-49-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,19:54:18,Frgrnd
utery_09_p1_polymer_mys01_p_bok_00h_2020-09-08_14-34-00-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,14:35:29,Frgrnd
utery_09_p1_polymer_mys01_p_bok_00h_2020-09-08_14-37-10-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,14:38:40,Frgrnd
utery_09_p1_polymer_mys01_p_bok_05h_2020-09-08_19-55-26-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,19:56:54,Frgrnd
utery_09_p1_polymer_mys01_p_bok_05h_2020-09-08_19-58-12-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,19:59:40,Frgrnd
utery_09_p1_polymer_mys02_bricho_00h_2020-09-08_15-58-31-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,15:59:59,Frgrnd
utery_09_p1_polymer_mys02_bricho_05h_2020-09-08_20-33-55-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,20:35:49,Frgrnd
utery_09_p1_polymer_mys02_l_bok_00h_2020-09-08_16-01-13-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,16:02:41,Frgrnd
utery_09_p1_polymer_mys02_l_bok_05h_2020-09-08_20-37-13-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,20:38:41,Frgrnd
utery_09_p1_polymer_mys02_p_bok_00h_2020-09-08_16-10-21-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,16:11:56,Frgrnd
utery_09_p1_polymer_mys02_p_bok_05h_2020-09-08_20-42-53-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,20:44:22,Frgrnd
utery_09_p1_polymer_mys02_p_bok_05h_2020-09-08_20-46-01-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,20:47:29,Frgrnd
utery_09_p1_polymer_mys03_bricho_00h_2020-09-08_17-06-08-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,17:07:37,Frgrnd
utery_09_p1_polymer_mys03_bricho_05h_2020-09-08_20-51-08-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,20:52:36,Frgrnd
utery_09_p1_polymer_mys03_l_bok_00h_2020-09-08_17-08-57-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,17:10:26,Frgrnd
utery_09_p1_polymer_mys03_l_bok_05h_2020-09-08_20-56-48-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,20:58:16,Frgrnd
utery_09_p1_polymer_mys03_p_bok_00h_2020-09-08_17-17-09-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,17:18:43,Frgrnd
utery_09_p1_polymer_mys03_p_bok_05h_2020-09-08_21-05-19-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,21:06:57,Frgrnd
utery_09_p1_polymer_mys03_p_bok_05h_2020-09-08_21-08-22-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,21:10:01,Frgrnd
utery_09_p1_polymer_vsechny_bricho_24h_2020-09-09_15-33-19-MWL-Ex(750)-Em(830)_Frgrnd,09/09/2020,15:34:47,Frgrnd
utery_09_p1_polymer_vsechny_bricho_48h_2020-09-10_12-34-17-MWL-Ex(750)-Em(830)_Frgrnd,09/10/2020,12:35:45,Frgrnd
utery_09_p1_polymer_vsechny_bricho_72h_2020-09-11_11-08-56-MWL-Ex(750)-Em(830)_Frgrnd,09/11/2020,11:10:24,Frgrnd
utery_09_p1_polymer_vsechny_bricho_d07_2020-09-15_11-54-10-MWL-Ex(750)-Em(830)_Frgrnd,09/15/2020,11:55:38,Frgrnd
utery_09_p1_polymer_vsechny_bricho_d120_2021-01-08_14-46-16-MWL-Ex(750)-Em(830)_Frgrnd,01/08/2021,14:47:43,Frgrnd
utery_09_p1_polymer_vsechny_bricho_d150_2021-02-05_13-47-41-MWL-Ex(750)-Em(830)_Frgrnd,02/05/2021,13:49:09,Frgrnd
utery_09_p1_polymer_vsechny_bricho_d15_2020-09-23_12-11-53-MWL-Ex(750)-Em(830)_Frgrnd,09/23/2020,12:13:21,Frgrnd
utery_09_p1_polymer_vsechny_bricho_d180_2021-03-11_13-27-28-MWL-Ex(750)-Em(830)_Frgrnd,03/11/2021,13:28:57,Frgrnd
utery_09_p1_polymer_vsechny_bricho_d245_2021-05-13_14-29-24-MWL-Ex(750)-Em(830)_Frgrnd,05/13/2021,14:30:52,Frgrnd
utery_09_p1_polymer_vsechny_bricho_d29_2020-10-07_12-42-46-MWL-Ex(750)-Em(830)_Frgrnd,10/07/2020,12:44:15,Frgrnd
utery_09_p1_polymer_vsechny_bricho_d57_2020-11-03_14-38-24-MWL-Ex(750)-Em(830)_Frgrnd,11/03/2020,14:40:19,Frgrnd
utery_09_p1_polymer_vsechny_bricho_d57_2020-11-05_09-14-01-MWL-Ex(750)-Em(830)_Frgrnd,11/05/2020,09:15:29,Frgrnd
utery_09_p1_polymer_vsechny_bricho_d70_2020-11-17_18-59-34-MWL-Ex(750)-Em(830)_Frgrnd,11/17/2020,19:01:02,Frgrnd
utery_09_p1_polymer_vsechny_bricho_d85_2020-12-04_15-19-40-MWL-Ex(750)-Em(830)_Frgrnd,12/04/2020,15:21:04,Frgrnd
utery_09_p1_polymer_vsechny_l_bok_24h_2020-09-09_15-36-17-MWL-Ex(750)-Em(830)_Frgrnd,09/09/2020,15:37:45,Frgrnd
utery_09_p1_polymer_vsechny_l_bok_48h_2020-09-10_12-37-27-MWL-Ex(750)-Em(830)_Frgrnd,09/10/2020,12:38:55,Frgrnd
utery_09_p1_polymer_vsechny_l_bok_72h_2020-09-11_11-12-02-MWL-Ex(750)-Em(830)_Frgrnd,09/11/2020,11:13:30,Frgrnd
utery_09_p1_polymer_vsechny_l_bok_d07_2020-09-15_11-58-17-MWL-Ex(750)-Em(830)_Frgrnd,09/15/2020,11:59:45,Frgrnd
utery_09_p1_polymer_vsechny_l_bok_d120_2021-01-08_14-49-12-MWL-Ex(750)-Em(830)_Frgrnd,01/08/2021,14:50:39,Frgrnd
utery_09_p1_polymer_vsechny_l_bok_d150_2021-02-05_13-52-20-MWL-Ex(750)-Em(830)_Frgrnd,02/05/2021,13:53:48,Frgrnd
utery_09_p1_polymer_vsechny_l_bok_d15_2020-09-23_12-15-27-MWL-Ex(750)-Em(830)_Frgrnd,09/23/2020,12:16:56,Frgrnd
utery_09_p1_polymer_vsechny_l_bok_d180_2021-03-11_13-31-01-MWL-Ex(750)-Em(830)_Frgrnd,03/11/2021,13:32:14,Frgrnd
utery_09_p1_polymer_vsechny_l_bok_d245_2021-05-13_14-32-11-MWL-Ex(750)-Em(830)_Frgrnd,05/13/2021,14:33:40,Frgrnd
utery_09_p1_polymer_vsechny_l_bok_d29_2020-10-07_12-47-35-MWL-Ex(750)-Em(830)_Frgrnd,10/07/2020,12:49:04,Frgrnd
utery_09_p1_polymer_vsechny_l_bok_d57_2020-11-03_14-44-47-MWL-Ex(750)-Em(830)_Frgrnd,11/03/2020,14:46:15,Frgrnd
utery_09_p1_polymer_vsechny_l_bok_d57_2020-11-05_09-16-37-MWL-Ex(750)-Em(830)_Frgrnd,11/05/2020,09:18:06,Frgrnd
utery_09_p1_polymer_vsechny_l_bok_d70_2020-11-17_19-03-21-MWL-Ex(750)-Em(830)_Frgrnd,11/17/2020,19:04:49,Frgrnd
utery_09_p1_polymer_vsechny_l_bok_d85_2020-12-04_15-22-45-MWL-Ex(750)-Em(830)_Frgrnd,12/04/2020,15:24:14,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_24h_2020-09-09_15-39-28-MWL-Ex(750)-Em(830)_Frgrnd,09/09/2020,15:40:56,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_24h_2020-09-09_15-42-33-MWL-Ex(750)-Em(830)_Frgrnd,09/09/2020,15:44:01,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_48h_2020-09-10_12-40-32-MWL-Ex(750)-Em(830)_Frgrnd,09/10/2020,12:42:00,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_48h_2020-09-10_12-43-55-MWL-Ex(750)-Em(830)_Frgrnd,09/10/2020,12:45:23,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_72h_2020-09-11_11-15-01-MWL-Ex(750)-Em(830)_Frgrnd,09/11/2020,11:16:29,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_72h_2020-09-11_11-18-10-MWL-Ex(750)-Em(830)_Frgrnd,09/11/2020,11:19:38,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d07_2020-09-15_12-01-45-MWL-Ex(750)-Em(830)_Frgrnd,09/15/2020,12:03:14,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d07_2020-09-15_12-05-22-MWL-Ex(750)-Em(830)_Frgrnd,09/15/2020,12:06:50,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d120_2021-01-08_14-38-35-MWL-Ex(750)-Em(830)_Frgrnd,01/08/2021,14:39:48,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d120_2021-01-08_14-41-39-MWL-Ex(750)-Em(830)_Frgrnd,01/08/2021,14:43:07,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d150_2021-02-05_13-55-55-MWL-Ex(750)-Em(830)_Frgrnd,02/05/2021,13:57:24,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d150_2021-02-05_13-59-02-MWL-Ex(750)-Em(830)_Frgrnd,02/05/2021,14:00:31,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d15_2020-09-23_12-19-04-MWL-Ex(750)-Em(830)_Frgrnd,09/23/2020,12:20:32,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d15_2020-09-23_12-22-55-MWL-Ex(750)-Em(830)_Frgrnd,09/23/2020,12:24:23,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d180_2021-03-11_13-37-09-MWL-Ex(750)-Em(830)_Frgrnd,03/11/2021,13:38:37,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d180_2021-03-11_13-40-18-MWL-Ex(750)-Em(830)_Frgrnd,03/11/2021,13:41:47,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d245_2021-05-13_14-35-13-MWL-Ex(750)-Em(830)_Frgrnd,05/13/2021,14:36:41,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d245_2021-05-13_14-38-38-MWL-Ex(750)-Em(830)_Frgrnd,05/13/2021,14:40:06,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d29_2020-10-07_12-51-37-MWL-Ex(750)-Em(830)_Frgrnd,10/07/2020,12:53:06,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d29_2020-10-07_12-55-58-MWL-Ex(750)-Em(830)_Frgrnd,10/07/2020,12:57:27,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d57_2020-11-03_14-52-42-MWL-Ex(750)-Em(830)_Frgrnd,11/03/2020,14:54:11,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d57_2020-11-03_14-58-42-MWL-Ex(750)-Em(830)_Frgrnd,11/03/2020,15:00:10,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d70_2020-11-17_19-08-29-MWL-Ex(750)-Em(830)_Frgrnd,11/17/2020,19:09:58,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d70_2020-11-17_19-12-40-MWL-Ex(750)-Em(830)_Frgrnd,11/17/2020,19:14:08,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d85_2020-12-04_15-25-35-MWL-Ex(750)-Em(830)_Frgrnd,12/04/2020,15:27:04,Frgrnd
utery_09_p1_polymer_vsechny_p_bok_d85_2020-12-04_15-29-46-MWL-Ex(750)-Em(830)_Frgrnd,12/04/2020,15:31:14,Frgrnd
utery_11_kontrola02_dmso_vsechny_bricho_d150_2021-02-09_13-56-41-MWL-Ex(750)-Em(830)_Frgrnd,02/09/2021,13:58:10,Frgrnd
utery_11_kontrola02_dmso_vsechny_bricho_d245_2021-05-12_13-11-25-MWL-Ex(750)-Em(830)_Frgrnd,05/12/2021,13:12:45,Frgrnd
utery_11_kontrola02_dmso_vsechny_l_bok_00h_2020-09-08_18-50-51-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,18:52:19,Frgrnd
utery_11_kontrola02_dmso_vsechny_l_bok_05h_2020-09-08_19-40-27-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,19:41:55,Frgrnd
utery_11_kontrola02_dmso_vsechny_l_bok_d150_2021-02-09_13-59-32-MWL-Ex(750)-Em(830)_Frgrnd,02/09/2021,14:01:00,Frgrnd
utery_11_kontrola02_dmso_vsechny_l_bok_d245_2021-05-12_13-16-56-MWL-Ex(750)-Em(830)_Frgrnd,05/12/2021,13:18:24,Frgrnd
utery_11_kontrola02_dmso_vsechny_p_bok_00h_2020-09-08_18-48-05-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,18:49:33,Frgrnd
utery_11_kontrola02_dmso_vsechny_p_bok_05h_2020-09-08_19-37-47-MWL-Ex(750)-Em(830)_Frgrnd,09/08/2020,19:39:16,Frgrnd
utery_11_kontrola02_dmso_vsechny_p_bok_24h_2020-09-09_15-55-58-MWL-Ex(750)-Em(830)_Frgrnd,09/09/2020,15:57:27,Frgrnd
utery_11_kontrola02_dmso_vsechny_p_bok_48h_2020-09-10_10-03-19-MWL-Ex(750)-Em(830)_Frgrnd,09/10/2020,10:04:48,Frgrnd
utery_11_kontrola02_dmso_vsechny_p_bok_72h_2020-09-11_09-45-27-MWL-Ex(750)-Em(830)_Frgrnd,09/11/2020,09:47:05,Frgrnd
utery_11_kontrola02_dmso_vsechny_p_bok_d07_2020-09-15_10-12-12-MWL-Ex(750)-Em(830)_Frgrnd,09/15/2020,10:14:07,Frgrnd
utery_11_kontrola02_dmso_vsechny_p_bok_d120_2021-01-14_13-31-01-MWL-Ex(750)-Em(830)_Frgrnd,01/14/2021,13:32:56,Frgrnd
utery_11_kontrola02_dmso_vsechny_p_bok_d150_2021-02-09_14-02-15-MWL-Ex(750)-Em(830)_Frgrnd,02/09/2021,14:03:44,Frgrnd
utery_11_kontrola02_dmso_vsechny_p_bok_d15_2020-09-22_09-12-37-MWL-Ex(750)-Em(830)_Frgrnd,09/22/2020,09:14:06,Frgrnd
utery_11_kontrola02_dmso_vsechny_p_bok_d180_2021-03-11_14-11-42-MWL-Ex(750)-Em(830)_Frgrnd,03/11/2021,14:13:37,Frgrnd
utery_11_kontrola02_dmso_vsechny_p_bok_d245_2021-05-12_13-14-14-MWL-Ex(750)-Em(830)_Frgrnd,05/12/2021,13:15:42,Frgrnd
utery_11_kontrola02_dmso_vsechny_p_bok_d29_2020-10-07_11-42-15-MWL-Ex(750)-Em(830)_Frgrnd,10/07/2020,11:44:10,Frgrnd
utery_11_kontrola02_dmso_vsechny_p_bok_d57_2020-11-05_15-26-57-MWL-Ex(750)-Em(830)_Frgrnd,11/05/2020,15:28:51,Frgrnd
utery_11_kontrola02_dmso_vsechny_p_bok_d70_2020-11-16_20-33-20-MWL-Ex(750)-Em(830)_Frgrnd,11/16/2020,20:34:48,Frgrnd
utery_11_kontrola02_dmso_vsechny_p_bok_d70_2020-11-16_20-37-11-MWL-Ex(750)-Em(830)_Frgrnd,11/16/2020,20:38:42,Frgrnd
